SMILES,Tm
Cc1ccc(c(c1)C)C=O,264.15
B(c1ccc(cc1C)C)(O)O,479.15
Cc1ccc(c(c1)C)C(=O)O,398.15
Cc1c[nH]c(n1)C,359.15
CC(C)CC(C)C,150.14999999999998
Cc1ccc(c(c1)C)O,295.15
Cc1ccc(c(c1)C)OCC(=O)O,414.15
Cc1ccc(c(c1)C)N=C=S,300.15
Cc1ccc(c(c1)C)C=C,209.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])OC(F)(F)F,252.15
c1ccc2c(c1)c(cc(c2O)[N+](=O)[O-])[N+](=O)[O-],405.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N,451.15
COc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],364.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])C=O,340.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)Cl,375.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,454.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])CBr,324.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])O,380.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])SC#N,412.15
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])CC(=O)O,453.15
Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],342.15
CC(C)(C)c1ccc(c(c1)C(C)(C)C)O,328.15
C(C#CC#CCO)O,385.15
CC#CC#CC,340.15
Cc1ccnc(c1)C,213.15
CC(=O)CC(=O)C,250.15
CC(=NO)CC(=NO)C,422.15
C1C(=O)NC(=O)S1,398.15
Cc1cc2c(cc1C)sc(n2)C,357.15
c1ccc2c(c1)cccc2c3nnc(o3)c4cccc5c4cccc5,450.15
c1ccc(cc1)c2ccc(cc2)c3nnc(o3)c4ccc(cc4)c5ccccc5,510.15
c1ccc(cc1)c2ccc(cc2)c3cnc(o3)c4ccc(cc4)c5ccccc5,512.15
c1cc(ccc1c2nnc(o2)c3ccc(cc3)[N+](=O)[O-])[N+](=O)[O-],584.15
CC(C)(C)c1ccc2c(c1)nc(o2)c3ccc(s3)c4nc5cc(ccc5o4)C(C)(C)C,474.15
Cc1cc(c(cc1CCl)C)CCl,405.15
c1cc(c(cc1C(F)(F)F)S(=O)(=O)N)C(F)(F)F,420.15
c1cc(c(cc1C(F)(F)F)S(=O)(=O)Cl)C(F)(F)F,334.15
c1cc(c(cc1C(F)(F)F)C(=O)O)C(F)(F)F,352.15
C[Si](C)(C)c1cnc(s1)[Si](C)(C)C,328.15
Cc1cc(ccc1OC(=O)C)OC(=O)C,314.15
c1cc(c(cc1N)S(=O)(=O)O)N,572.15
c1cc(ncc1N)N,369.15
c1(c(c(sc1Br)Br)[N+](=O)[O-])[N+](=O)[O-],409.15
c1c(c(c(c(c1Br)F)S(=O)(=O)Cl)Br)F,342.15
Cc1cc(cnc1Br)Br,318.15
Cc1cc(ncc1Br)Br,311.15
c1cc(c(cc1Br)N)Br,327.15
c1cc(c(cc1Br)C=O)Br,368.15
c1cc(c(cc1Br)S(=O)(=O)Cl)Br,344.15
c1cc(c(cc1Br)C(=O)O)Br,428.15
c1cc(c(cc1Br)C(F)(F)F)Br,322.15
Cc1cc(c(cc1Br)C)Br,346.15
c1cc(ncc1Br)Br,367.15
c1c(sc(n1)Br)Br,320.15
c1cc(sc1Br)Br,267.15
Cc1cc(ccc1Br)Br,279.15
C1=C(C(=O)C=C(C1=O)Cl)Cl,433.15
c1(c(c(sc1Cl)Cl)[N+](=O)[O-])[N+](=O)[O-],360.15
c1c(cnc(c1I)Cl)Cl,325.15
c1c(cc(c(c1C(=O)O)Cl)[N+](=O)[O-])Cl,493.15
c1c(c(cc(c1Cl)[N+](=O)[O-])Cl)N,428.15
CC(=O)CC(=O)Nc1cc(ccc1Cl)Cl,368.15
CC(=O)c1cc(ccc1Cl)Cl,285.15
c1cc(c(cc1Cl)N)Cl,323.15
c1cc(c(cc1Cl)C=O)Cl,329.15
c1cc(c(cc1Cl)C(=O)N)Cl,433.15
B(c1cc(ccc1Cl)Cl)(O)O,486.15
c1cc(c(cc1Cl)S(=O)(=O)Cl)Cl,311.15
c1cc(c(cc1Cl)C(=O)NN)Cl,453.15
c1cc(c(cc1Cl)C(=O)O)Cl,426.15
c1cc(c(cc1Cl)C#N)Cl,403.15
c1cc(c(cc1Cl)CO)Cl,351.15
c1cc(c(cc1Cl)CBr)Cl,314.15
c1c(c(cc(c1Cl)O)Cl)O,443.15
c1cc(c(cc1Cl)O)Cl,330.15
c1cc(c(cc1Cl)N=C=O)Cl,303.15
c1cc(c(cc1Cl)NN)Cl,377.15
Cc1cc(c(cc1Cl)C)Cl,342.15
c1cc(ncc1Cl)Cl,334.15
B(c1cc(cnc1Cl)Cl)(O)O,427.15
c1cc(sc1Cl)Cl,232.15
c1c(c(sc1Cl)Cl)C(=O)O,421.15
Cc1cc(ccc1Cl)Cl,278.15
CCOc1ccc(c(c1)N)OCC,358.15
CCOc1ccc(c(c1)NC(=O)c2ccccc2)OCC,361.15
c1c(c(cc(c1F)O)F)C=O,420.15
COc1cc(c(cc1F)C=O)F,372.15
COc1cc(c(cc1F)C#N)F,364.15
c1cc(c(cc1F)N)F,287.15
c1cc(c(cc1F)C(=O)N)F,385.15
c1cc(c(cc1F)S(=O)(=O)N)F,414.15
c1cc(c(cc1F)C(=O)O)F,403.15
c1cc(c(cc1F)C#N)F,306.15
c1cc(c(cc1F)/C=C/C(=O)O)F,412.15
c1cc(c(cc1F)C(C(=O)O)O)F,384.15
c1cc(c(cc1F)O)F,311.15
c1cc(c(cc1F)CC(=O)O)F,398.15
c1cc(c(cc1F)NN)F,348.15
Cc1cc(ccc1F)F,238.15
CC1=CCS(=O)(=O)C1,336.15
CC(=O)c1cc(ccc1O)O,479.15
c1cc(c(cc1O)C=O)O,372.15
CCC(=O)c1cc(ccc1O)O,371.15
c1cc(ncc1I)I,428.15
c1cc(sc1I)I,314.15
CC(=O)c1cc(ccc1OC)OC,292.15
COc1ccc(c(c1)N)OC,353.15
COc1ccc(c(c1)C=O)OC,322.15
B(c1cc(ccc1OC)OC)(O)O,366.15
COc1ccc(c(c1)S(=O)(=O)N)OC,420.15
COc1ccc(c(c1)S(=O)(=O)Cl)OC,387.15
COc1ccc(c(c1)C(=O)O)OC,350.15
COc1ccc(c(c1)C#N)OC,355.15
COc1ccc(c(c1)N=C=O)OC,313.15
COc1ccc(c(c1)N=C=S)OC,309.15
COc1ccc(c(c1)CC(=O)O)OC,397.15
Cc1cc(ccc1OC)OC,293.15
Cc1nnc(s1)C,336.15
CC(=C)CCC(=C)C,198.15
Cc1ccc(n1c2ccccc2)C,323.15
Cc1cc(c(n1c2ccccc2)C)C=O,362.15
CC(=CC=C(C)C)C,285.15
CC(=CC=C(C)C(=O)O)C(=O)O,494.15
CC(C)(CCC(C)(C)O)O,362.15
Cc1cc(c(o1)C)C(=O)Cl,293.15
Cc1c(nc(s1)C)c2ccccc2,301.15
Cc1ccc(c(c1)N)C,288.15
B(c1cc(ccc1C)C)(O)O,453.15
Cc1ccc(c(c1)C(=O)O)C,407.15
Cc1ccc2c(c1)nc(s2)C,313.15
Cc1ccc(c(c1)CO)C,314.15
Cc1ccc(c(c1)/C=C/C(=O)O)C,403.15
Cc1ccc(o1)C,211.15
Cc1ccc(c(c1)O)C,349.15
Cc1ccc(c(c1)OCC(=O)O)C,388.15
Cc1ccc(c(c1)CC(=O)O)C,401.15
Cc1ccc(c(c1)CC#N)C,301.15
Cc1cnc(cn1)C,288.15
Cc1cc(=O)n2c([nH]1)cc(n2)C,526.15
Cc1ccc(c(c1)C=C)C,238.15
Cc1ccc(s1)C,210.15
c1ccc(cc1)c2nnc(o2)c3ccccc3,413.15
c1ccc(cc1)C2C(=O)C(=C(S2(=O)=O)c3ccccc3)O,513.15
c1ccc(cc1)c2ccc(o2)c3ccccc3,361.15
c1ccc(cc1)c2cnc(o2)c3ccccc3,345.15
c1ccc(cc1)C2=CC(=O)C(=CC2=O)c3ccccc3,490.15
CC(C)(C)c1cc(c(cc1O)C(C)(C)C)O,489.15
CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,426.15
CC(=O)CCC(=O)C,267.15
C1C2C=CC1C=C2,253.15
CC1=CC(=O)CC(C1=O)(C)C,293.15
c1cc(c(c(c1)OCC(F)(F)F)C#N)OCC(F)(F)F,389.15
Cc1cc(c(c(c1)CO)O)CO,396.15
Cc1ccc(cc1)c2cccc(n2)c3ccc(cc3)C,438.15
B(c1c(cccc1C(F)(F)F)C(F)(F)F)(O)O,423.15
c1cc(c(c(c1)C(F)(F)F)C(=O)O)C(F)(F)F,411.15
c1cc(nc(c1)C(F)(F)F)C(F)(F)F,330.15
CC(=O)c1cccc(n1)C(=O)C,353.15
c1c(c(nc(c1F)N)N)F,433.15
c1c(c(c(nc1N)N)F)C(F)(F)F,344.15
c1[nH]c2c(n1)c(nc(n2)N)N,575.15
c1cc(nc(c1)N)N,393.15
Cc1c(cccc1N)N,378.15
c1ccc(cc1)C=C2CCCC(=Cc3ccccc3)C2=O,390.15
c1ccc(cc1)COc2cccc(c2C#N)OCc3ccccc3,396.15
c1cc(ncc1c2ccnc(c2)Br)Br,464.15
c1c(cc(c(c1Br)N)Br)C(F)(F)F,311.15
c1c(cc(c(c1Br)N)Br)F,338.15
c1c(cc(c(c1Br)O)Br)F,328.15
c1c(cc(c(c1Br)N=C=O)Br)F,317.15
CC(C)c1cc(c(c(c1)Br)N)Br,319.15
Cc1cc(c(c(c1)Br)N)Br,347.15
Cc1cc(c(c(c1)Br)O)Br,323.15
c1c(cc(c(c1Br)N)Br)[N+](=O)[O-],480.15
Cc1c(cc(cc1Br)[N+](=O)[O-])Br,329.15
CCCc1cc(c(c(c1)Br)N)Br,329.15
c1cc(c(c(c1)Br)N)Br,354.15
c1cc(cc2c1cc(cc2)Br)Br,438.15
c1cc(c(c(c1)Br)O)Br,328.15
c1cc(nc(c1)Br)Br,392.15
C1=C(C(=O)C(=CC1=NCl)Br)Br,353.15
Cc1c(cccc1Br)Br,277.15
C1=C(C(=O)C(=CC1=O)Cl)Cl,396.15
Cc1cc(nc(c1C#N)Cl)Cl,383.15
c1c(c(nc(c1F)Cl)Cl)C#N,364.15
c1cc(c(c(c1[N+](=O)[O-])Cl)C#N)Cl,381.15
c1cc(nc(c1[N+](=O)[O-])Cl)Cl,337.15
Cc1c(ccc(c1Cl)[N+](=O)[O-])Cl,327.15
c1c(cc(c(c1Cl)N)Cl)OC(F)(F)F,305.15
c1c(cc(c(c1Cl)C(=O)O)Cl)OC(F)(F)F,425.15
c1c(cc(c(c1Cl)N)Cl)C(F)(F)F,309.15
c1c(cc(c(c1Cl)S(=O)(=O)Cl)Cl)C(F)(F)F,321.15
c1c(cc(c(c1Cl)NN)Cl)C(F)(F)F,332.15
c1c(cc(c(c1Cl)N)Cl)F,329.15
c1c(cc(c(c1Cl)O)Cl)F,322.15
c1c(cc(c(c1Cl)C=O)Cl)O,501.15
c1c(cc(nc1Cl)Cl)I,436.15
c1c(cc(c(c1Cl)N)Cl)[N+](=O)[O-],462.15
c1c(cc(nc1Cl)Cl)[N+](=O)[O-],369.15
c1c(cc([n+](c1Cl)[O-])Cl)[N+](=O)[O-],451.15
c1c(c(nc(c1F)Cl)Cl)C(=O)O,427.15
CC(=O)Nc1c(cccc1Cl)Cl,454.15
CC(=O)c1c(cccc1Cl)Cl,316.15
c1cc(c(c(c1)Cl)N)Cl,312.15
COc1c(cccc1Cl)Cl,283.15
c1cc(c(c(c1)Cl)C=O)Cl,344.15
c1cc(c(c(c1)Cl)C=NO)Cl,422.15
c1cc(c(c(c1)Cl)C(=O)N)Cl,472.15
B(c1c(cccc1Cl)Cl)(O)O,425.15
c1cc(c(c(c1)Cl)S(=O)(=O)Cl)Cl,326.15
c1cc(c(c(c1)Cl)C(=O)O)Cl,416.15
c1cc(c(c(c1)Cl)C#N)Cl,418.15
c1cc2c(cc1Cl)sc(n2)Cl,369.15
c1cc(c(c(c1)Cl)C(=O)Cl)Cl,290.15
c1cc(c(c(c1)Cl)CO)Cl,370.15
c1cc(c(c(c1)Cl)CBr)Cl,329.15
c1cc(c(c(c1)Cl)CCl)Cl,311.15
c1cc(c(c(c1)Cl)/C=C/[N+](=O)[O-])Cl,338.15
c1cc(nc(c1C(=O)O)Cl)Cl,422.15
c1cc(c(c(c1)Cl)O)Cl,340.15
c1cc(c(c(c1)Cl)N=C=O)Cl,317.15
c1cc(c(c(c1)Cl)N=C=S)Cl,316.15
c1cc(c(c(c1)Cl)CC(=O)N)Cl,490.15
c1cc(c(c(c1)Cl)CC(=O)O)Cl,433.15
c1cc(c(c(c1)Cl)CC#N)Cl,349.15
c1c(nc(cn1)Cl)Cl,327.15
c1cc(nc(c1)Cl)Cl,359.15
c1cc([n+](c(c1)Cl)[O-])Cl,411.15
c1cc(c(c(c1)Cl)C(=S)N)Cl,424.15
Cc1c(cccc1Cl)Cl,275.15
c1cc(c(c(c1O)F)C=O)F,385.15
COc1ccc(c(c1F)C#N)F,345.15
COc1ccc(c(c1F)CBr)F,328.15
COc1ccc(c(c1F)O)F,348.15
Cc1ccc(c(c1F)C(=O)O)F,413.15
c1cc(c(c(c1[N+](=O)[O-])F)C#N)F,326.15
c1c(cc(c(c1F)C=O)F)O,454.15
c1c(cc(c(c1F)O)F)I,345.15
COc1cc(c(c(c1)F)N)F,312.15
COc1cc(c(c(c1)F)C=O)F,348.15
COc1cc(c(c(c1)F)C(=O)O)F,457.15
COc1cc(c(c(c1)F)C#N)F,328.15
COc1cc(c(c(c1)F)CBr)F,318.15
COc1cc(c(c(c1)F)O)F,342.15
c1cc(c(c(c1)F)C=O)F,289.15
c1cc(c(c(c1)F)C(=O)N)F,420.15
c1cc(c(c(c1)F)S(=O)(=O)N)F,463.15
c1cc(c(c(c1)F)C(=O)O)F,431.15
c1cc(c(c(c1)F)C#N)F,303.15
c1cc(c(c(c1)F)CBr)F,324.15
c1cc(c(c(c1)F)CCl)F,307.15
c1cc(c(c(c1)F)/C=C/C(=O)O)F,398.15
c1cc(c(c(c1)F)C(C(=O)O)O)F,417.15
c1cc(c(c(c1)F)O)F,311.15
c1cc(c(c(c1)F)N=C=O)F,297.15
c1cc(c(c(c1)F)CC(=O)O)F,374.15
Cc1cc(nc(c1)O)O,470.15
CC(=O)c1c(cccc1O)O,431.15
c1cc(cc2c1cc(cc2)O)O,497.15
c1c(cc(c(c1I)O)I)[N+](=O)[O-],426.15
CC(C)c1cccc(c1N)C(C)C,219.15
CC(C)c1ccc2cc(ccc2c1)C(C)C,342.15
CC(C)c1cccc(c1O)C(C)C,291.15
COc1ccc(c(c1C(=O)O)OC)[N+](=O)[O-],404.15
Cc1cc(c(c(c1)OC)C=O)OC,366.15
Cc1cc(c(c(c1)OC)O)OC,312.15
CC(=O)c1c(cccc1OC)OC,343.15
COc1cccc(c1N)OC,350.15
COc1cccc(c1C=O)OC,370.15
B(c1c(cccc1OC)OC)(O)O,380.15
COc1cccc(c1C(=O)Cl)OC,338.15
COc1cccc(c1CN)OC,358.15
COc1ccc2cc(ccc2c1)OC,426.15
COC1=CC(=O)C=C(C1=O)OC,528.15
COc1cccc(c1O)OC,327.15
COc1cccc(c1OCC(=O)O)OC,354.15
B(c1ccc(nc1OC)OC)(O)O,402.15
Cc1c(cccc1OC)OC,312.15
CC(C)CCCC(C)(C)O,263.15
CC(C)CC(=O)CC(C)C,231.15
Cc1cc(cc(c1O)C)I,370.15
Cc1cc(cc(c1OC)C)[N+](=O)[O-],360.15
Cc1cc(=O)cc(o1)C,407.15
Cc1cccc(c1NC(=O)C)C,454.15
Cc1cccc(c1N)C,284.15
Cc1cccc(c1C(=O)O)C,389.15
Cc1cccc(c1C#N)C,363.15
CC1=CC(=O)C=C(C1=O)C,343.15
Cc1cccc(c1O)C,319.15
Cc1cccc(c1[N+]#[C-])C,347.15
Cc1cncc(n1)C,314.15
Cc1ccc2c(c1)ccc(n2)C,330.15
c1c(cc(c(c1[N+](=O)[O-])O)[N+](=O)[O-])F,328.15
c1cc(c(c(c1)[N+](=O)[O-])C#N)[N+](=O)[O-],421.15
Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],335.15
c1ccc(cc1)c2cccc(c2O)c3ccccc3,375.15
c1ccc(cc1)c2cccc(n2)c3ccccc3,351.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CN(C)C,364.15
CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,316.15
Cc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,344.15
Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,306.15
CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,340.15
CC(C)(C)c1cccc(c1O)C(C)(C)C,310.15
Cc1cccc(n1)C,266.15
c1cc(nc(c1)CO)CO,385.15
CC(=O)Oc1ccc2ccc(cc2c1)OC(=O)C,404.15
c1cc-2c(cc1Br)C(=O)c3c2ccc(c3)Br,475.15
c1cc-2c(cc1Br)Cc3c2ccc(c3)Br,439.15
c1cc(cc2c1ccc(c2)O)O,459.15
COc1ccc2ccc(cc2c1)OC,411.15
Cc1ccc2ccc(cc2c1)C,370.15
CC(C)CCCCC(C)C,218.15
c1cc2c(cc(nc2c(c1)C(F)(F)F)C(F)(F)F)O,405.15
CSC(=C(C#N)C#N)SC,355.15
Cc1ccc(cc1)[Si](C)(C)c2ccccc2CO,329.15
c1cc(ncc1Cl)N(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,319.15
c1ccnc(c1)N(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,312.15
CC(=O)Nc1ccc(cn1)N,422.15
CC(=O)Nc1ccc(cc1C(=O)O)Br,496.15
CC(=O)Nc1ccc(cn1)Br,450.15
CC(=O)Nc1ncc(s1)Cl,483.15
CC(=O)Nc1ccc(cn1)[N+](=O)[O-],473.15
CC(=O)Nc1cccc(c1C(=O)O)Cl,490.15
CC(=O)Nc1ccccc1C(=O)O,459.15
CC(=O)Nc1ccccc1O,481.15
CC(=O)Nc1nccs1,476.15
Cc1ccccc1NC(=O)CC(=O)C,378.15
CC(=O)c1ccccc1OC(=O)C,363.15
CC(=O)c1ccc2ccccc2c1O,372.15
CC(=O)c1c(ccc(c1C(=O)O)F)F,359.15
CC(=O)c1c(cc(s1)c2ccccc2)N,394.15
CC(=O)c1c(ccs1)N,359.15
CC(=O)c1c(ccs1)Br,316.15
Cc1c2ccccc2sc1C(=O)C,351.15
CC(=O)c1ccc(s1)Br,368.15
CC(=O)c1ccc(s1)Cl,319.15
CC(=O)c1ccc(s1)I,401.15
Cc1ccc(s1)C(=O)C,299.15
CC(=O)c1cc2cc(ccc2o1)[N+](=O)[O-],448.15
CC(=O)c1ccc(s1)[N+](=O)[O-],379.15
CC(=O)c1ccc2cc(ccc2c1)OC,381.15
CC(=O)c1cc2cccc(c2o1)OC,366.15
CC(=O)c1ccc2cc3ccccc3cc2c1,463.15
CC(=O)c1cc2ccccc2o1,344.15
CC(=O)c1cc2ccccc2s1,360.15
CC(=O)c1ccccc1C(=O)O,390.15
CC(=O)c1ccc-2c(c1)Cc3c2cccc3,403.15
CC(=O)c1ccco1,302.15
CC(=O)c1ccc2ccccc2c1,327.15
CC(=O)c1cnccn1,350.15
CC(=O)c1ccccn1,282.15
CC(=O)c1ccc[nH]1,363.15
CC(=O)c1cnc2ccccc2n1,351.15
CC(=O)c1cccs1,283.15
C1C2CC3CC1CC(C2)C3O,574.15
C=CCc1c(c(cc(c1O)C(=O)c2ccccc2)C(=O)c3ccccc3)O,434.15
C=CCc1ccccc1O,267.15
c1nnc(s1)N,464.15
C(C(CO)N)O,327.15
CCC(CO)N,271.15
CC(CO)N,281.15
c1ccc(c(c1)C(=O)c2cc(ccc2N)Cl)Cl,361.15
CC(C)(CO)N,299.15
C1CSC(=N1)N,353.15
c1cc(c(c(c1)C(F)(F)F)N)C(=O)O,428.15
COc1cc(c(c(c1OC)OC)N)C(=O)O,412.15
Cc1c(cc(c(n1)N)Br)Br,418.15
c1c(cc(c(c1C(=O)O)N)Br)Br,506.15
c1c(nc(c(n1)N)Br)Br,389.15
c1c(cnc(c1Br)N)Br,377.15
c1c(cc(c(c1C(=O)O)N)Cl)Cl,499.15
c1c(cnc(c1Cl)N)Cl,355.15
c1c(cnc(c1F)N)F,330.15
Cc1cc(c(c(c1)C(=O)O)N)C,465.15
c1cc(c(c(c1Cl)C(=O)O)N)Cl,425.15
c1c(c(c(nc1F)N)F)C(F)(F)F,340.15
c1ccc(cc1)COc2cccnc2N,366.15
c1c(cnc(c1Br)N)C(F)(F)F,373.15
c1c(cnc(c1Br)N)Cl,357.15
Cc1cc(c(c(c1)Br)N)C(=O)O,477.15
Cc1cc(c(nc1)N)Br,345.15
c1c(cc(c(c1C#N)N)Br)[N+](=O)[O-],461.15
c1cc(c(nc1)N)Br,339.15
c1cc(c(c(c1)Cl)N)C#N,368.15
c1cnc(c(n1)N)Cl,442.15
c1cc(c(nc1)N)Cl,334.15
c1cc(c(nc1)N)C#N,407.15
CCc1ccc(nc1N)C,320.15
c1c(cnc(c1F)N)C(F)(F)F,339.15
c1cc(c(nc1)N)F,314.15
c1cc(c(nc1)N)O,443.15
Cc1cc(c(nc1)N)I,361.15
c1cc(c(nc1)N)I,363.15
Cc1cc(cnc1N)[N+](=O)[O-],533.15
Cc1cccc(c1N)C(=O)O,449.15
Cc1cccnc1N,304.15
c1cc(c(c(c1)[N+](=O)[O-])N)C(=O)O,484.15
c1cc(c(nc1)N)[N+](=O)[O-],439.15
c1ccc2c(c1)cccc2c3csc(n3)N,430.15
c1ccc2cc(ccc2c1)c3csc(n3)N,428.15
c1cc(ccc1c2csc(n2)N)Br,457.15
c1cc(ccc1c2csc(n2)N)Cl,442.15
Cc1ccc(cc1)c2csc(n2)N,410.15
c1cnc(cc1C(F)(F)F)N,346.15
C1CCc2c(c(c(s2)N)C#N)C1,416.15
c1c(c(cc(c1F)F)N)C(=O)O,455.15
CC(=O)c1cc(c(cc1N)OC)OC,379.15
COc1cc(c(cc1OC)N)C#N,372.15
c1c(nc(nc1Cl)N)Cl,493.15
C(=O)c1c(nc(nc1Cl)N)Cl,493.15
COc1cc(nc(n1)N)OC,368.15
Cc1cc(nc(n1)N)C,426.15
c1cnc(cc1Br)N,419.15
CC(C)c1cc(nc(n1)N)Cl,373.15
Cc1cc(nc(n1)N)Cl,457.15
c1cc(c(cc1Cl)N)C#N,434.15
c1cc2c(c(c1)Cl)nc(s2)N,477.15
c1cc(c(cc1Cl)N)O,413.15
c1cnc(cc1C#N)N,423.15
CCc1ccnc(c1)N,340.15
c1cc(c(cc1F)N)C(=O)O,467.15
c1cc(c(cc1F)N)O,413.15
c1c(nc(nc1O)N)C(F)(F)F,563.15
COc1nc(nc(n1)SC)N,474.15
Cc1cc(nc(n1)N)OC,434.15
COc1cccc2c1nc(s2)N,429.15
Cc1ccnc(c1[N+](=O)[O-])N,409.15
Cc1cc(ncc1[N+](=O)[O-])N,497.15
Cc1ccc(c(c1)N)C#N,365.15
Cc1cccc2c1nc(s2)N,411.15
Cc1ccc(c(c1)N)O,409.15
Cc1ccnc(c1)N,372.15
Cc1ccnc(n1)N,433.15
Cc1csc(n1)N,317.15
Cc1csc(c1C(=O)N)N,447.15
c1cc(c(cc1[N+](=O)[O-])N)O,416.15
c1ccc(cc1)c2csc(n2)N,423.15
CC(C)(C)c1ccc(c(c1)N)O,436.15
CC(C)(C)c1csc(n1)N,374.15
c1cnccc1c2nnc(s2)N,518.15
c1cc(ncc1C(F)(F)F)N,320.15
C1Cc2c(sc(c2C#N)N)C1,427.15
Cc1c(c(ncc1Br)N)C,407.15
Cc1cc(cnc1N)Br,365.15
c1c(cnc(c1[N+](=O)[O-])N)Br,481.15
Cc1cc(ncc1Br)N,423.15
c1c(ncc(n1)Br)N,388.15
c1cc(ncc1Br)N,411.15
c1c(cnc(n1)N)Br,506.15
c1ccc(c(c1)C(=O)c2cc(ccc2N)Cl)F,368.15
c1c(cnc(c1F)N)Cl,369.15
c1c(cnc(c1I)N)Cl,370.15
c1c(cnc(c1[N+](=O)[O-])N)Cl,466.15
c1cc(c(cc1Cl)C=O)N,345.15
c1cc(c(cc1Cl)C(=O)N)N,444.15
c1cc(c(cc1Cl)S(=O)(=O)N)N,422.15
c1cc(c(cc1Cl)C#N)N,369.15
c1ccc(cc1)C(=O)c2cc(ccc2N)Cl,371.15
c1cc(c(cc1Cl)CO)N,381.15
c1cc(ncc1Cl)N,410.15
c1c(cnc(n1)N)Cl,508.15
c1cc(ncc1C#N)N,435.15
C1CC1c2nnc(s2)N,487.15
CCc1nnc(s1)N,473.15
CCSc1nnc(s1)N,405.15
c1cc(c(cc1F)C(=O)O)N,456.15
c1cc(c(cc1F)O)N,411.15
c1cc(ncc1F)N,368.15
c1cc(ncc1I)N,401.15
c1c(cnc(n1)N)I,492.15
COc1ccc(c(c1)C(=O)O)N,424.15
Cc1c(nc(s1)N)c2ccccc2,383.15
Cc1ccc(c(c1)O)N,430.15
Cc1ccc(nc1)N,349.15
Cc1cnc(s1)N,370.15
c1cc(c(cc1[N+](=O)[O-])C#N)N,482.15
c1ccc(cc1)C(=O)c2cc(ccc2N)[N+](=O)[O-],440.15
c1cc(ncc1[N+](=O)[O-])N,461.15
c1c(cnc(n1)N)[N+](=O)[O-],510.15
CCCS(=O)(=O)c1ccc2c(c1)nc([nH]2)N,494.15
c1ccc(cc1)c2ccc(nc2)N,408.15
CC(C)(C)c1nnc(s1)N,456.15
c1(nnc(s1)N)C(F)(F)F,498.15
c1cc(nc(c1)N)C(F)(F)F,361.15
c1cc(nc(c1)Br)N,363.15
c1cc(c(c(c1)Cl)C(=O)O)N,424.15
c1cc(c(c(c1)Cl)C#N)N,408.15
c1cc2c(cc1Cl)sc(n2)N,473.15
c1cc(nc(c1)Cl)N,344.15
CCOc1ccc2c(c1)sc(n2)N,435.15
c1cc(c(c(c1)F)C(=O)O)N,439.15
c1cc(c(c(c1)F)C#N)N,400.15
c1cc2c(cc1F)sc(n2)N,457.15
c1cc(nc(c1)F)N,333.15
COc1ccc(c(n1)N)[N+](=O)[O-],444.15
COc1ccc2c(c1)sc(n2)N,436.15
Cc1ccc2c(c1)sc(n2)N,414.15
Cc1cccc(n1)N,316.15
c1cc2c(cc1[N+](=O)[O-])sc(n2)N,521.15
CC(=O)Nc1ccccc1N,408.15
c1ccc2cc3cc(ccc3cc2c1)N,510.15
c1ccc(c(c1)C(=O)N)N,385.15
c1ccc(cc1)NC(=O)c2ccccc2N,405.15
B(c1ccccc1N)(O)O,462.15
c1ccc(c(c1)N)S(=O)(=O)N,428.15
c1ccc(c(c1)C(=O)NN)N,396.15
c1ccc2c(c1)[nH]c(n2)N,503.15
c1ccc(c(c1)C#N)N,320.15
c1ccc(cc1)C(=O)c2ccccc2N,380.15
c1ccc2c(c1)nc(s2)N,401.15
c1ccc(c(c1)CO)N,356.15
c1ccc(cc1)c2ccccc2N,323.15
CCC(C)N,169.14999999999998
B(c1ccccc1)(c2ccccc2)OCCN,462.15
c1ccc-2c(c1)Cc3c2ccc(c3)N,401.15
c1ccc(c(c1)N)O,448.15
c1cnc(cn1)N,393.15
c1ccnc(c1)N,331.15
c1cc(c(nc1)N)C=O,374.15
c1cnc(cc1C(=O)N)N,531.15
c1cnc(cc1C(=O)O)N,574.15
c1cnc(cc1CO)N,356.15
c1cc(ncc1C(=S)N)N,447.15
c1cnc(nc1)N,398.15
c1csc(n1)N,363.15
c1c(sc(n1)N)C#N,458.15
