index,smiles,name,opsin_smiles,std_original,std_opsin
103909,COC1(C)CC1OC=O,(2-methoxy-2-methylcyclopropyl)formate,COC1(C(C1)C(=O)[O-])C,COC1(C)CC1OC=O,COC1(C)CC1C(=O)O
103912,OCC1(O)CC1OC=N,[2-hydroxy-2-(hydroxymethyl)cyclopropyl]methanimidate,OC1(C(C1)C([O-])=N)CO,N=COC1CC1(O)CO,NC(=O)C1CC1(O)CO
103913,OCC1(O)CC1OC=O,[2-hydroxy-2-(hydroxymethyl)cyclopropyl]formate,OC1(C(C1)C(=O)[O-])CO,O=COC1CC1(O)CO,O=C(O)C1CC1(O)CO
104573,CC(=N)OC1(CO)CC1,[1-(hydroxymethyl)cyclopropyl]ethanimidate,OCC1(CC1)CC([O-])=N,CC(=N)OC1(CO)CC1,NC(=O)CC1(CO)CC1
104578,CC(=O)OC1(CO)CC1,[1-(hydroxymethyl)cyclopropyl]acetate,OCC1(CC1)CC(=O)[O-],CC(=O)OC1(CO)CC1,O=C(O)CC1(CO)CC1
104588,CCC1(CC1)OC(C)=N,(1-ethylcyclopropyl)ethanimidate,C(C)C1(CC1)CC([O-])=N,CCC1(OC(C)=N)CC1,CCC1(CC(N)=O)CC1
104589,CCC1(CC1)OC(C)=O,(1-ethylcyclopropyl)acetate,C(C)C1(CC1)CC(=O)[O-],CCC1(OC(C)=O)CC1,CCC1(CC(=O)O)CC1
104590,CCC1(CC1)OC(N)=O,(1-ethylcyclopropyl)carbamate,C(C)C1(CC1)NC([O-])=O,CCC1(OC(N)=O)CC1,CCC1(NC(=O)O)CC1
104598,NC(=O)OC1(CO)CC1,[1-(hydroxymethyl)cyclopropyl]carbamate,OCC1(CC1)NC([O-])=O,NC(=O)OC1(CO)CC1,O=C(O)NC1(CO)CC1
105384,CC1CC1(CO)OC=N,[1-(hydroxymethyl)-2-methylcyclopropyl]methanimidate,OCC1(C(C1)C)C([O-])=N,CC1CC1(CO)OC=N,CC1CC1(CO)C(N)=O
105385,CC1CC1(CO)OC=O,[1-(hydroxymethyl)-2-methylcyclopropyl]formate,OCC1(C(C1)C)C(=O)[O-],CC1CC1(CO)OC=O,CC1CC1(CO)C(=O)O
105389,CCC1(CC1C)OC=O,(1-ethyl-2-methylcyclopropyl)formate,C(C)C1(C(C1)C)C(=O)[O-],CCC1(OC=O)CC1C,CCC1(C(=O)O)CC1C
105391,CCC1(CC1O)OC=N,(1-ethyl-2-hydroxycyclopropyl)methanimidate,C(C)C1(C(C1)O)C([O-])=N,CCC1(OC=N)CC1O,CCC1(C(N)=O)CC1O
105392,CCC1(CC1O)OC=O,(1-ethyl-2-hydroxycyclopropyl)formate,C(C)C1(C(C1)O)C(=O)[O-],CCC1(OC=O)CC1O,CCC1(C(=O)O)CC1O
105402,OCC1(CC1O)OC=N,[2-hydroxy-1-(hydroxymethyl)cyclopropyl]methanimidate,OC1C(C1)(CO)C([O-])=N,N=COC1(CO)CC1O,NC(=O)C1(CO)CC1O
105403,OCC1(CC1O)OC=O,[2-hydroxy-1-(hydroxymethyl)cyclopropyl]formate,OC1C(C1)(CO)C(=O)[O-],O=COC1(CO)CC1O,O=C(O)C1(CO)CC1O
105409,CCC1(CCC1)OC=O,(1-ethylcyclobutyl)formate,C(C)C1(CCC1)C(=O)[O-],CCC1(OC=O)CCC1,CCC1(C(=O)O)CCC1
105411,CCC1(COC1)OC=N,(3-ethyloxetan-3-yl)methanimidate,C(C)C1(COC1)C([O-])=N,CCC1(OC=N)COC1,CCC1(C(N)=O)COC1
105412,CCC1(COC1)OC=O,(3-ethyloxetan-3-yl)formate,C(C)C1(COC1)C(=O)[O-],CCC1(OC=O)COC1,CCC1(C(=O)O)COC1
105419,OCC1(CCC1)OC=N,[1-(hydroxymethyl)cyclobutyl]methanimidate,OCC1(CCC1)C([O-])=N,N=COC1(CO)CCC1,NC(=O)C1(CO)CCC1
105420,OCC1(CCC1)OC=O,[1-(hydroxymethyl)cyclobutyl]formate,OCC1(CCC1)C(=O)[O-],O=COC1(CO)CCC1,O=C(O)C1(CO)CCC1
105422,OCC1(COC1)OC=N,[3-(hydroxymethyl)oxetan-3-yl]methanimidate,OCC1(COC1)C([O-])=N,N=COC1(CO)COC1,NC(=O)C1(CO)COC1
105423,OCC1(COC1)OC=O,[3-(hydroxymethyl)oxetan-3-yl]formate,OCC1(COC1)C(=O)[O-],O=COC1(CO)COC1,O=C(O)C1(CO)COC1
105791,CC1C2C3CC3C12CO,"(7-methyl-1-tricyclo[3.1.0.02,4]hexanyl)methanol",,CC1C2C3CC3C12CO,
105794,CC1C2C3OC3C12CO,"(7-methyl-3-oxatricyclo[3.1.0.02,4]hexan-1-yl)methanol",,CC1C2C3OC3C12CO,
105796,CC1N2C3CC3C12CO,"(6-methyl-1-azatricyclo[2.2.0.02,5]hexan-5-yl)methanol",CC1C2(C3CC2N13)CO,CC1N2C3CC3C12CO,CC1N2C3CC2C13CO
105797,CCC12C(C)C1C1CC21,"1-ethyl-7-methyltricyclo[3.1.0.02,4]hexane",,CCC12C(C)C1C1CC12,
105799,CCC12C(C)C1C1NC21,"1-ethyl-7-methyl-3-azatricyclo[3.1.0.02,4]hexane",,CCC12C(C)C1C1NC12,
105800,CCC12C(C)C1C1OC21,"1-ethyl-7-methyl-3-oxatricyclo[3.1.0.02,4]hexane",,CCC12C(C)C1C1OC12,
105801,CCC12C(C)C1N1CC21,"5-ethyl-6-methyl-1-azatricyclo[3.1.0.02,4]hexane",C(C)C12C3CC3N2C1C,CCC12C(C)C1N1CC12,CCC12C3CC3N1C2C
105802,CCC12C3CC3N1C2C,"4-ethyl-3-methyl-1-azatricyclo[3.1.0.02,4]hexane",C(C)C12C(C1N1CC21)C,CCC12C3CC3N1C2C,CCC12C(C)C1N1CC12
105807,CCC12C(O)C1N1CC21,"4-ethyl-1-azatricyclo[2.2.0.02,5]hexan-3-ol",C(C)C12C(C3N2CC13)O,CCC12C(O)C1N1CC12,CCC12C(O)C3C1CN32
105814,COC12C(C)C1C1CC21,"1-methoxy-7-methyltricyclo[3.1.0.02,4]hexane",,COC12C(C)C1C1CC12,
105815,COC12C(C)C1C1NC21,"1-methoxy-7-methyl-3-azatricyclo[3.1.0.02,4]hexane",,COC12C(C)C1C1NC12,
105816,COC12C(C)C1C1OC21,"1-methoxy-7-methyl-3-oxatricyclo[3.1.0.02,4]hexane",,COC12C(C)C1C1OC12,
105821,COC12C(O)C1N1CC21,"4-methoxy-1-azatricyclo[2.2.0.02,5]hexan-3-ol",COC12C(C3N2CC13)O,COC12C(O)C1N1CC12,COC12C(O)C3C1CN32
105826,OCC12C(O)C1N1CC21,"4-(hydroxymethyl)-1-azatricyclo[2.2.0.02,5]hexan-3-ol",OCC12C(C3N2CC13)O,OCC12C(O)C1N1CC12,OCC12C(O)C3C1CN32
105828,CC1C2NC(=O)C12CO,1-(hydroxymethyl)-5-methyl-2-azabicyclo[2.1.0]pentan-3-one,OCC12NC(C2C1C)=O,CC1C2NC(=O)C12CO,CC1C2C(=O)NC12CO
105893,CC1C2C3OC2C13CO,"(7-methyl-3-oxatricyclo[2.2.0.02,6]hexan-1-yl)methanol",,CC1C2C3OC2C13CO,
105895,CCC12C(C)C3C1CC23,"1-ethyl-7-methyltricyclo[2.2.0.02,6]hexane",,CCC12C(C)C3C1CC32,
105897,CCC12C(C)C3C1OC23,"1-ethyl-7-methyl-3-oxatricyclo[3.1.0.02,6]hexane",,CCC12C(C)C3C1OC32,
105899,CCC12C(O)C3C1CC23,"2-ethyltricyclo[2.2.0.02,6]hexan-3-ol",C(C)C12C3C2CC3C1O,CCC12C(O)C3C1CC32,CCC12C(O)C3CC1C32
105900,CCC12C(O)C3C1CN23,"2-ethyl-5-azatricyclo[3.2.0.02,6]heptan-3-ol",C(C)C12C3CC2N3CC1O,CCC12C(O)C3C1CN32,CCC12C(O)CN3C1CC32
105901,CCC12C(O)C3C1OC23,"1-ethyl-3-oxatricyclo[3.1.0.02,4]hexan-6-ol",C(C)C12C3OC3C2C1O,CCC12C(O)C3C1OC32,CCC12C(O)C1C1OC12
105902,CCC12N(C)C3C1CC23,"1-ethyl-7-methyl-7-azatricyclo[3.2.0.02,6]heptane",C(C)C12C3CCC2C3N1C,CCC12C3CC1C3N2C,CCC12C3CCC1C3N2C
105903,CCC12N(C)C3C1NC23,"1-ethyl-7-methyl-3,7-diazatricyclo[2.2.0.02,6]hexane",,CCC12C3NC1C3N2C,
105904,CCC12N(C)C3C1OC23,"1-ethyl-7-methyl-3-oxa-7-azatricyclo[2.2.0.02,6]hexane",,CCC12C3OC1C3N2C,
105906,OCC12N(C)C3C1OC23,"(6-methyl-3-oxa-6-azatricyclo[3.2.0.02,7]heptan-5-yl)methanol",CN1C2(COC3C2C13)CO,CN1C2C3OC2C31CO,CN1C2C3OCC1(CO)C32
105907,COC12C(C)C3C1CC23,"1-methoxy-7-methyltricyclo[2.2.0.02,6]hexane",,COC12C(C)C3C1CC32,
105908,COC12C(C)C3C1OC23,"1-methoxy-7-methyl-3-oxatricyclo[2.2.0.02,6]hexane",,COC12C(C)C3C1OC32,
105910,COC12C(O)C3C1CC23,"2-methoxytricyclo[2.2.0.02,6]hexan-3-ol",COC12C3C2CC3C1O,COC12C(O)C3C1CC32,COC12C(O)C3CC1C32
105911,COC12C(O)C3C1NC23,"1-methoxy-3-azatricyclo[2.2.0.02,6]hexan-5-ol",COC12C3NC2C(C31)O,COC12C(O)C3C1NC32,COC12C3NC1C2C3O
105912,COC12C(O)C3C1OC23,"1-methoxy-3-oxatricyclo[3.1.0.02,4]hexan-6-ol",COC12C3OC3C2C1O,COC12C(O)C3C1OC32,COC12C(O)C1C1OC12
105913,OCC12C(O)C3C1CC23,"2-(hydroxymethyl)tricyclo[2.2.0.02,6]hexan-3-ol",OCC12C3C2CC3C1O,OCC12C(O)C3C1CC32,OCC12C(O)C3CC1C32
105915,OCC12C(O)C3C1OC23,"1-(hydroxymethyl)-3-oxatricyclo[3.1.0.02,4]hexan-6-ol",OCC12C3OC3C2C1O,OCC12C(O)C3C1OC32,OCC12C(O)C1C1OC12
105916,CCC12C3C1C1C3CC21,"1-ethyltetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3CC4C2C4C31,CCC12C3CC4C3C1C42,CCC12C3CC4C(C41)C32
105917,CCC12C3C1C1C3CN21,"2-ethyl-4-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3C2C2C3N2C1,CCC12C3C4CN1C4C32,CCC12CN3C4C3C1C42
105918,CCC12C3C1C1C3OC21,"1-ethyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3OC4C2C4C31,CCC12C3OC4C3C1C42,CCC12C3OC4C(C41)C32
105919,CCC12C3C1N1C3CC21,"5-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3CC4N2C4C13,CCC12C3C4CC1N4C32,CCC12C3CC4C(C31)N42
105920,CCC12C3C1N1CC2C31,"2-ethyl-5-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3C2C2N3C2C1,CCC12C3CN4C3C1C42,CCC12CC3C4C1C2N34
105921,CCC12C3C4C(CC14)N23,"2-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12N3C2C2C3C2C1,CCC12C3CC4C3C1N42,CCC12CC3C4C3N1C42
105922,CCC12C3C4CC1C4N23,"2-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12N3C2C2C3C2C1,CCC12C3CC4C3N1C42,CCC12CC3C4C3N1C42
105923,CCC12C3C4OC1C4N23,"2-ethyl-5-oxa-1-azatetracyclo[4.2.0.02,8.03,7]octane",C(C)C12N3C2C2C3OCC12,CCC12C3OC4C3N1C42,CCC12C3COC4C3C1N42
105924,COC12C3C1C1C3CC21,"2-methoxytetracyclo[3.2.0.02,7.04,6]heptane",COC12C3C2C2C3C2C1,COC12C3CC4C3C1C42,COC12CC3C4C3C1C42
105925,COC12C3C1C1C3OC21,"1-methoxy-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",COC12C3OC4C2C4C31,COC12C3OC4C3C1C42,COC12C3OC4C(C41)C32
105926,COC12C3C1N1C3CC21,"5-methoxy-1-azatetracyclo[3.2.0.02,7.04,6]heptane",COC12C3CC4N2C4C13,COC12C3C4CC1N4C32,COC12C3CC4C(C31)N42
105927,COC12C3C1N1CC2C31,"2-methoxy-5-azatetracyclo[3.2.0.02,7.04,6]heptane",COC12C3C2C2N3C2C1,COC12C3CN4C3C1C42,COC12CC3C4C1C2N34
105928,OCC12C3C1C1C3CC21,"1-tetracyclo[3.2.0.02,7.04,6]heptanylmethanol",C12(C3CC4C2C4C31)CO,OCC12C3CC4C3C1C42,OCC12C3CC4C(C41)C32
105929,OCC12C3C1C1C3CN21,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-2-ylmethanol",N12C3(CC4C2C4C31)CO,OCC12C3C4CN1C4C32,OCC12CC3C4C3N1C42
105930,OCC12C3C1C1C3OC21,"3-oxatetracyclo[3.2.0.02,7.04,6]heptan-1-ylmethanol",C12(C3OC4C2C4C31)CO,OCC12C3OC4C3C1C42,OCC12C3OC4C(C41)C32
105931,OCC12C3C1N1C3CC21,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-5-ylmethanol",N12C3CC4C2(C4C31)CO,OCC12C3C4CC1N4C32,OCC12C3CC4C(C31)N42
105932,OCC12C3C1N1CC2C31,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-5-ylmethanol",N12C3CC4C2(C4C31)CO,OCC12C3CN4C3C1C42,OCC12C3CC4C(C31)N42
105933,OCC12C3C4C(CC14)N23,"2-azatetracyclo[3.2.0.02,7.04,6]heptan-1-ylmethanol",C12(N3CC4C2C4C31)CO,OCC12C3CC4C3C1N42,OCC12C3C4CN1C2C43
105934,OCC12C3C4CC1C4N23,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-7-ylmethanol",N12C3CC4C2C4C31CO,OCC12C3CC4C3N1C42,OCC12C3C4CC1N2C43
105935,OCC12C3C4NC1C4N23,"1,4-diazatetracyclo[3.2.0.02,7.03,6]heptan-2-ylmethanol",N12C3(C4NC2C4C31)CO,OCC12C3NC4C3N1C42,OCC12C3NC4C3C1N42
105936,OCC12C3C4OC1C4N23,"7-oxa-2-azatetracyclo[4.2.0.02,5.03,8]octan-3-ylmethanol",C12N3C4(CC3C2OC41)CO,OCC12C3OC4C3N1C42,OCC12CC3C4OC1C4N32
105937,CCC12C3C1C1CC3C21,"1-ethyltetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3CC4C2C4C31,CCC12C3C4CC3C1C42,CCC12C3CC4C(C41)C32
105938,CCC12C3C1C1CC3N21,"2-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12N3C2C2C3C2C1,CCC12C3C4CC(C31)N42,CCC12CC3C4C3N1C42
105939,CCC12C3C1C1OC3C21,"1-ethyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3OC4C2C4C31,CCC12C3C4OC3C1C42,CCC12C3OC4C(C41)C32
105940,CCC12C3C1N1CC3C21,"4-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12CC3N4C3C2C14,CCC12C3C4CN(C41)C32,CCC12CC3C4C1C2N34
105941,CCC12C3C4CC(C14)N23,"2-ethyl-4-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3C2C2C3N2C1,CCC12C3C4CC3N1C42,CCC12CN3C4C3C1C42
105942,COC12C3C1C1CC3C21,"1-methoxytetracyclo[3.2.0.02,7.04,6]heptane",COC12C3CC4C2C4C31,COC12C3C4CC3C1C42,COC12C3CC4C(C41)C32
105943,COC12C3C1C1OC3C21,"1-methoxy-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",COC12C3OC4C2C4C31,COC12C3C4OC3C1C42,COC12C3OC4C(C41)C32
105944,COC12C3C1N1CC3C21,"4-methoxy-1-azatetracyclo[3.2.0.02,7.04,6]heptane",COC12CC3N4C3C2C14,COC12C3C4CN(C41)C32,COC12CC3C4C1C2N34
105945,OCC12C3C1C1CC3C21,"3-tetracyclo[3.2.0.02,7.03,6]heptanylmethanol",C12C3C4(CC2C4C31)CO,OCC12C3C4CC3C1C42,OCC12CC3C4C(C31)C42
105946,OCC12C3C1C1CC3N21,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-7-ylmethanol",N12C3CC4C2C4C31CO,OCC12C3C4CC(C31)N42,OCC12C3C4CC1N2C43
105947,OCC12C3C1C1OC3C21,"3-oxatetracyclo[3.2.0.02,7.04,6]heptan-6-ylmethanol",C12C3OC4C2C4(C31)CO,OCC12C3C4OC3C1C42,OCC12C3OC4C(C41)C32
105948,OCC12C3C1N1CC3C21,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-7-ylmethanol",N12C3CC4C2C4C31CO,OCC12C3C4CN(C41)C32,OCC12C3C4CC1N2C43
105949,OCC12C3C4CC(C14)N23,"2-azatetracyclo[3.2.0.02,7.04,6]heptan-3-ylmethanol",C12N3C(C4C2C4C31)CO,OCC12C3C4CC3N1C42,OCC1C2C3C2C2C3N12
105950,CC12C3C1C1C3C21CO,"(2-methyl-1-tetracyclo[2.2.0.02,6.03,5]hexanyl)methanol",CC12C3(C2C2C3C12)CO,CC12C3C1C1C3C12CO,CC12C3C4C3C1(CO)C42
105951,CC12C3C1N1C3C21CO,"(4-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-yl)methanol",CC12C3(C4N2C4C13)CO,CC12C3C1N1C3C12CO,CC12C3C4C(N41)C32CO
105952,CC12C3C4C(N13)C24CO,"(2-methyl-3-azatetracyclo[2.2.0.02,6.03,5]hexan-1-yl)methanol",CC12C3(C2C2C3N12)CO,CC12C3C4C(N31)C42CO,CC12C3C4C(N41)C32CO
105953,CCC12C3C1N1C3C21C,"4-ethyl-2-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12C3C4(N2C4C13)C,CCC12C3C1N1C3C12C,CCC12C3C4N1C4(C)C32
105954,CCC12C3C4C(C13)C24C,1-ethyl-2-methylprismane,C(C)C12C3(C4C1C4C32)C,CCC12C3C4C(C31)C42C,CCC12C3C4C3C1(C)C42
105955,CCC12C3C4C(C13)C24O,2-ethylprisman-1-ol,C(C)C12C3(C4C1C4C23)O,CCC12C3C4C(C31)C42O,CCC12C3C4C3C1(O)C42
105958,COC12C3C1N1C3C21C,"2-methoxy-3-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",COC12N3C2C2C3C12C,COC12C3C1N1C3C12C,COC12C3C4C(N31)C42C
105959,COC12C3C4C(C13)C24C,1-methoxy-2-methylprismane,COC12C3(C4C1C4C32)C,COC12C3C4C(C31)C42C,COC12C3C4C3C1(C)C42
105960,COC12C3C4C(C13)C24O,2-methoxyprisman-1-ol,COC12C3(C4C1C4C23)O,COC12C3C4C(C31)C42O,COC12C3C4C3C1(O)C42
105961,OCC12C3C4C(C13)C24O,2-(hydroxymethyl)prisman-1-ol,OCC12C3(C4C1C4C23)O,OCC12C3C4C(C31)C42O,OCC12C3C4C3C1(O)C42
105962,OCC12C3C4C(N13)C24O,"2-(hydroxymethyl)-3-azatetracyclo[2.2.0.02,6.03,5]hexan-1-ol",OCC12C3(C2C2C3N12)O,OCC12C3C4C(N31)C42O,OCC12C3C4C(N41)C32O
105963,CC12C3C1C1(CO)C2N31,"(4-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-2-yl)methanol",CC12C3C4(N2C4C13)CO,CC12C3C1C1(CO)C2N31,CC12C3C4N1C4(CO)C32
105964,CC12C3C4C1C4(CO)C23,(4-methylcuban-1-yl)methanol,CC12C3C4C5(C(C14)C2C53)CO,CC12C3C4C1C4(CO)C32,CC12C3C4C1C1C2C3C41CO
105966,CC12C3C4N1C2C34CO,"(2-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-4-yl)methanol",CC12N3C2C2C3(C12)CO,CC12C3C4N1C2C43CO,CC12C3C4C1C4(CO)N32
105968,CCC12C3C1C1(C)C2N31,"2-ethyl-4-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12N3C2C2C3(C12)C,CCC12C3C1C1(C)C2N31,CCC12C3C4C1C4(C)N32
105969,CCC12C3C4C1C4(C)C23,1-ethyl-4-methylprismane,C(C)C12C3C4C1(C4C32)C,CCC12C3C4C1C4(C)C32,CCC12C3C4C(C31)C42C
105971,CCC12C3C4C1C4(O)C23,2-ethylprisman-1-ol,C(C)C12C3(C4C1C4C23)O,CCC12C3C4C1C4(O)C32,CCC12C3C4C3C1(O)C42
105973,CCC12C3C4N1C2C34O,"2-ethyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-4-ol",C(C)C12N3C2C2C3(C12)O,CCC12C3C4N1C2C43O,CCC12C3C4C1C4(O)N32
105974,CCC12C3C4N1C4(C)C23,"2-ethyl-5-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12N3C2C2(C3C12)C,CCC12C3C4N1C4(C)C32,CCC12C3C4N1C2C43C
105975,COC12C3C1C1(C)C2N31,"2-methoxy-5-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",COC12N3C2C2(C3C12)C,COC12C3C1C1(C)C2N31,COC12C3C4N1C2C43C
105976,COC12C3C4C1C4(C)C23,1-methoxy-4-methylprismane,COC12C3C4C1(C4C32)C,COC12C3C4C1C4(C)C32,COC12C3C4C(C31)C42C
105978,OCC12C3C4C1C4(O)C23,4-(hydroxymethyl)prisman-1-ol,OCC12C3C4C1(C4C23)O,OCC12C3C4C1C4(O)C32,OCC12C3C4C(C31)C42O
105979,OCC12C3C4N1C2C34O,"2-(hydroxymethyl)-1-azatetracyclo[2.2.0.02,6.03,5]hexan-4-ol",OCC12N3C2C2C3(C12)O,OCC12C3C4N1C2C43O,OCC12C3C4C1C4(O)N32
105981,CC12C3C4C1C2(CO)N34,"(4-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-2-yl)methanol",CC12C3C4(N2C4C13)CO,CC12C3C4C1C2(CO)N43,CC12C3C4N1C4(CO)C32
105983,CC12C3C4C3C1(CO)N24,"(2-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-yl)methanol",CC12N3C2C2C3C12CO,CC12C3C4C3C1(CO)N42,CC12C3C4C(N31)C42CO
105984,CC12C3C4N3C1C24CO,"(5-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-4-yl)methanol",CC12C3(C1C1N3C21)CO,CC12C3C4N3C1C42CO,CC12C3C4C1C2(CO)N43
105985,CCC12C3C4C(N14)C23C,"2-ethyl-3-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12N3C2C2C3C12C,CCC12C3C4C(N41)C32C,CCC12C3C4C(N31)C42C
105986,CCC12C3C4C(N14)C23O,"2-ethyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-ol",C(C)C12N3C2C2C3C12O,CCC12C3C4C(N41)C32O,CCC12C3C4C(N31)C42O
105987,CCC12C3C4C1C2(C)N34,"4-ethyl-5-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12C3C4N2C4C13C,CCC12C3C4C1C2(C)N43,CCC12C3C4C(N41)C32C
105989,CCC12C3C4C3C1(C)N24,"3-ethyl-2-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12C3(N4C3C2C14)C,CCC12C3C4C3C1(C)N42,CCC12C3C1N1C3C12C
105991,CCC12C3C4N3C1C24C,"4-ethyl-5-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",C(C)C12C3C4N2C4C13C,CCC12C3C4N3C1C42C,CCC12C3C4C(N41)C32C
105992,CCC12C3C4N3C1C24O,"4-ethyl-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-ol",C(C)C12C3(C4N2C4C13)O,CCC12C3C4N3C1C42O,CCC12C3C4C(N41)C32O
105996,COC12C3C4N3C1C24C,"2-methoxy-5-methyl-1-azatetracyclo[2.2.0.02,6.03,5]hexane",COC12N3C2C2(C3C12)C,COC12C3C4N3C1C42C,COC12C3C4N1C2C43C
105997,COC12C3C4N3C1C24O,"4-methoxy-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-ol",COC12C3(C4N2C4C13)O,COC12C3C4N3C1C42O,COC12C3C4C(N41)C32O
105998,OCC12C3C4C(N14)C23O,"2-(hydroxymethyl)-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-ol",OCC12N3C2C2C3C12O,OCC12C3C4C(N41)C32O,OCC12C3C4C(N31)C42O
106000,OCC12C3C4N3C1C24O,"4-(hydroxymethyl)-1-azatetracyclo[2.2.0.02,6.03,5]hexan-3-ol",OCC12C3(C4N2C4C13)O,OCC12C3C4N3C1C42O,OCC12C3C4C(N41)C32O
106001,CCC12C3C4C1CC2N34,"5-ethyl-2-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3CN4C2C4C13,CCC12C3CC1N1C3C12,CCC12C3CN4C(C31)C42
106002,CCC12C3C4C3C1CC24,"1-ethyltetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3CC4C2C4C31,CCC12C3CC1C1C3C12,CCC12C3CC4C(C41)C32
106003,CCC12C3C4C3C1OC24,"1-ethyl-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3OC4C2C4C31,CCC12C3OC1C1C3C12,CCC12C3OC4C(C41)C32
106004,CCC12C3C4C3N1CC24,"5-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12C3CC4N2C4C13,CCC12C3CN1C1C3C12,CCC12C3CC4C(C31)N42
106005,CCC12C3CC1C1C3N21,"2-ethyl-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12N3C2C2C3C2C1,CCC12C3CC1C1C3N12,CCC12CC3C4C3N1C42
106006,CCC12C3OC1C1C3N21,"2-ethyl-3-oxa-1-azatetracyclo[3.2.0.02,7.04,6]heptane",C(C)C12N3C2C2C3C2O1,CCC12C3OC1C1C3N12,CCC12OC3C4C3N1C42
106007,COC12C3C4C1CC2N34,"5-methoxy-1-azatetracyclo[3.2.0.02,7.04,6]heptane",COC12C3CC4N2C4C13,COC12C3CC1N1C3C12,COC12C3CC4C(C31)N42
106008,COC12C3C4C3C1CC24,"1-methoxytetracyclo[3.2.0.02,7.04,6]heptane",COC12C3CC4C2C4C31,COC12C3CC1C1C3C12,COC12C3CC4C(C41)C32
106009,COC12C3C4C3C1OC24,"1-methoxy-3-oxatetracyclo[3.2.0.02,7.04,6]heptane",COC12C3OC4C2C4C31,COC12C3OC1C1C3C12,COC12C3OC4C(C41)C32
106010,OCC12C3C4C1CC2N34,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-5-ylmethanol",N12C3CC4C2(C4C31)CO,OCC12C3CC1N1C3C12,OCC12C3CC4C(C31)N42
106011,OCC12C3C4C3C1CC24,"1-tetracyclo[3.2.0.02,7.04,6]heptanylmethanol",C12(C3CC4C2C4C31)CO,OCC12C3CC1C1C3C12,OCC12C3CC4C(C41)C32
106012,OCC12C3C4C3C1OC24,"3-oxatetracyclo[3.2.0.02,7.04,6]heptan-1-ylmethanol",C12(C3OC4C2C4C31)CO,OCC12C3OC1C1C3C12,OCC12C3OC4C(C41)C32
106013,OCC12C3C4C3N1CC24,"1-azatetracyclo[3.2.0.02,7.04,6]heptan-2-ylmethanol",N12C3(CC4C2C4C31)CO,OCC12C3CN1C1C3C12,OCC12CC3C4C3N1C42
